ingredient_id,paper_key,pmid,doi,title,journal,publication_date,publication_types,sources,evidence_tier,evidence_kind,relation_scope,applicability,primary_status,all_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,correction_flag,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,policy_version
glyceryl_acrylate_acrylic_acid_copolymer,DOI:10.16984/saufenbilder.761756,,10.16984/saufenbilder.761756,The Role of Sodium Lauryl Sulfate on the Film Properties of Styrene-Butyl Acrylate-Acrylic Acid Copolymer Latex,Sakarya University Journal of Science,2020-10-01,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
glyceryl_acrylate_acrylic_acid_copolymer,DOI:10.17504/protocols.io.6qpvrkd12lmk/v1,,10.17504/protocols.io.6qpvrkd12lmk/v1,Neutralising Acrylic Acid to make Sodium Acrylate v1,,2025-04-15,posted-content,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phytosterols,DOI:10.22541/au.165582904.46265280/v1,,10.22541/au.165582904.46265280/v1,Skin improvement effects of phytosterol ester derived from rice bran,,2022-06-21,Preprint,europe_pmc,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phytosterols,DOI:10.1111/j.1468-2494.2009.00462_3.x,,10.1111/j.1468-2494.2009.00462_3.x,"J. Cosmet. Sci., 59 , 217–224 (May/June 2008) In vivo spectrophotometric evaluation of skin barrier recovery after topical application of soybean phytosterols",International Journal of Cosmetic Science,2009-06,journal-article,crossref,4,human_topical_observational_or_use_test,title_exact,combination_or_formulation,formulation_only,formulation_only,effect_moisture_barrier,,unclear,N,N,not_checked,"The results show clearly that soy phytosterols exert positive results on skin repair; in fact, 3 days after tape stripping, the sites treated with a formulation containing phytosterols showed an appreciable recovery of barrier function compared to those treated with a vehicle control without soy phytosterols.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phytosterols,PMID:36124519,36124519,10.1024/0300-9831/a000766,Microalgae-derived sterols do not reduce the bioavailability of oral vitamin D3 in mice.,International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition,2022-09-20,Journal Article,pubmed,6,animal,abstract_exact,route_mismatch,reject_wrong_scope,reject_wrong_scope,,,,Y,N,not_checked,"Contrary to the hypothesis that phytosterols adversely affect vitamin D uptake, mice fed β-sitosterol had significantly higher concentrations of vitamin D3 in plasma (3.15-fold, p<0.01), liver (3.15-fold, p<0.05), and skin (4.12-fold, p<0.005) than the control group.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
portulaca_oleracea_extract,PMID:29356277,29356277,10.1111/jocd.12486,Assessment of the efficacy of a new complex antisensitive skin cream.,Journal of cosmetic dermatology,2018-01-22,Comparative Study; Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
portulaca_oleracea_extract,PMID:40957858,40957858,10.1111/jocd.70452,A Split-Face Randomized Study on the Efficacy of a Platinum-Liposome-Based Facial Mask Containing Soothing Ingredients for Post-Photorejuvenation Skin Recovery.,Journal of cosmetic dermatology,2025-Sep,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"Incorporating platinum (Pt)-liposome technology along with soothing ingredients such as panthenol, dipotassium glycyrrhizate, madecassoside, and Portulaca oleracea extract is expected to offer enhanced reparative and anti-inflammatory effects, helping to alleviate post-procedural skin sensitivity and restore barrier integrity.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
portulaca_oleracea_extract,DOI:10.21203/rs.3.rs-2107564/v1,,10.21203/rs.3.rs-2107564/v1,Portulaca oleracea L. Aqueous Extracts and Portulaca oleracea L. Juice Suppresses Inflammation in Ulcerative Colitis Mice,,2022-11-03,posted-content,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
caramel,PMID:19180259,19180259,10.1358/dot.2008.44.11.1264007,Ceftobiprole medocaril: a new generation beta-lactam.,"Drugs of today (Barcelona, Spain : 1998)",2008-Nov,"Journal Article; Research Support, Non-U.S. Gov't; Review",pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
caramel,PMID:21570462,21570462,10.1016/j.tiv.2011.04.026,In vitro cytotoxicity and phototoxicity study of cosmetics colorants.,Toxicology in vitro : an international journal published in association with BIBRA,2011-05-04,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,6,animal,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
caramel,PMID:7872221,7872221,10.1093/ajcn/61.3.571,"Pyridoxine supplementation protects mice from suppression of contact hypersensitivity induced by 2-acetyl-4-tetrahydroxybutylimidazole (THI), ultraviolet B radiation (280-320 nm), or cis-urocanic acid.",The American journal of clinical nutrition,1995-Mar,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,6,animal,abstract_exact,route_mismatch,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
farnesol,PMID:41373884,41373884,10.3390/ijms262311737,Resilience of the Skin Microbiome in Atopic Dermatitis During Short-Term Topical Treatment.,International journal of molecular sciences,2025-12-04,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
farnesol,PMID:31601936,31601936,10.1038/s41598-019-51226-5,"Esters of terpene alcohols as highly potent, reversible, and low toxic skin penetration enhancers.",Scientific reports,2019-10-10,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,5,ex_vivo_or_artificial_skin,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
farnesol,PMID:37816450,37816450,10.1016/j.cbi.2023.110746,"Vasorelaxant effect of (E,E)-farnesol in human umbilical vein ex vivo assays.",Chemico-biological interactions,2023-10-08,Journal Article,pubmed,5,ex_vivo_or_artificial_skin,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
potassium_chloride,PMID:23358688,23358688,10.1371/journal.pone.0054975,User preferences in a carrageenan-based vaginal drug delivery system.,PloS one,2013-01-24,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural",pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
potassium_chloride,DOI:10.20944/preprints202507.2558.v1,,10.20944/preprints202507.2558.v1,Restoration of Electrolyte Homeostasis and Microcirculatory Perfusion in End-Stage Renal Disease via Intravenous Oxyhydrogen and Gasotransmitter Nanobubble Therapy Combined with Potassium Titration: A Case Report,,2025-07-31,Preprint,europe_pmc,3,human_topical_clinical,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
potassium_chloride,DOI:10.25251/2.5.8,,10.25251/2.5.8,Resolution of Post-Surgical Hypergranulation Tissue with Topical Aluminum Chloride,SKIN The Journal of Cutaneous Medicine,2018-09-07,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_c14_16_olefin_sulfonate,DOI:10.3390/en16227523,,10.3390/en16227523,Experimental Study on SiO2 Nanoparticles-Assisted Alpha-Olefin Sulfonate Sodium (AOS) and Hydrolyzed Polyacrylamide (HPAM) Synergistically Enhanced Oil Recovery,Energies,2023-11-10,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_c14_16_olefin_sulfonate,PMID:37769698,37769698,10.1177/10915818231204282,Sodium α-Olefin Sulfonates.,International journal of toxicology,2023-09-28,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_c14_16_olefin_sulfonate,DOI:10.1007/978-3-540-71095-0_9442,,10.1007/978-3-540-71095-0_9442,Sodium C14–18 Alkane Sulfonate,Springer Lexikon Kosmetik und Körperpflege,2007,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citrus_limon_lemon_fruit_extract,DOI:10.20473/juxta.v11i22020.69-73,,10.20473/juxta.v11i22020.69-73,In vitro Antimicrobial Potency of Lemon Fruit (Citrus limon) Extract on Salmonella typhi,JUXTA: Jurnal Ilmiah Mahasiswa Kedokteran Universitas Airlangga,2020-08-31,journal-article,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citrus_limon_lemon_fruit_extract,DOI:10.20956/jsep.v20i3.36030,,10.20956/jsep.v20i3.36030,Analisis Strategi Pengembangan Usaha Lemon (Citrus Limon L.),Jurnal Sosial Ekonomi Pertanian,2024-08-14,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
citrus_limon_lemon_fruit_extract,DOI:10.21162/pakjas/21.9701,,10.21162/pakjas/21.9701,"First report of Xanthomonas citri Subsp. Citri causing citrus canker on grape fruit (Citrus paradisi), washington naval (Citrus sinensis), kaghzi limon (Citrus aurantifolia Swingle), lemon (Citrus lim",Pakistan Journal of Agricultural Sciences,2021-09-01,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
capryloyl_salicylic_acid,PMID:19146601,19146601,10.1111/j.1473-2165.2008.00403.x,Clinical tolerance and efficacy of capryloyl salicylic acid peel compared to a glycolic acid peel in subjects with fine lines/wrinkles and hyperpigmented skin,Journal of Cosmetic Dermatology,2008-12,journal-article,crossref|pubmed,2,human_topical_rct,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,Clinical tolerance and efficacy of capryloyl salicylic acid peel compared to a glycolic acid peel in subjects with fine lines/wrinkles and hyperpigmented skin,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
capryloyl_salicylic_acid,PMID:23545907,23545907,,"Comparison of clindamycin 1% and benzoyl peroxide 5% gel to a novel composition containing salicylic acid, capryloyl salicylic acid, HEPES, glycolic acid, citric acid, and dioic acid in the treatment of acne vulgaris.",Journal of drugs in dermatology : JDD,2013-Mar,"Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",pubmed,2,human_topical_rct,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,"This study evaluated the tolerance and efficacy of 2 facial skin products in subjects with acne using the following acne treatments: 1) treatment A, a combination of salicylic acid, capryloyl salicylic acid, HEPES, glycolic acid, citric acid, and dioic acid, and 2) treatment B (BenzaClin®, clindamycin 1% and benzoyl peroxide 5% gel).",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
capryloyl_salicylic_acid,DOI:10.33140/ijced.06.01.07,,10.33140/ijced.06.01.07,Peeling with 30% Salicylic acid in the treatment of facial skin photoaging,International Journal of Clinical & Experimental Dermatology,2021-05-20,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_6_polyricinoleate,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_6_polyricinoleate,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_6_polyricinoleate,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
eucalyptus_globulus_leaf_oil,PMID:41839029,41839029,10.1097/scs.0000000000012569,Human Nasal Epithelial Cells Exposed to Eucalyptus globulus Leaf Oil Reveal Novel Information About the Interactions Between Cells and Volatile Plant Oils.,The Journal of craniofacial surgery,2026-03-16,Journal Article,pubmed,8,review_or_reference,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
eucalyptus_globulus_leaf_oil,DOI:10.3390/jcm13061749,,10.3390/jcm13061749,Efficacy of Topical Application of a Skin Moisturizer Containing Pseudo-Ceramide and a Eucalyptus Leaf Extract on Atopic Dermatitis: A Review,Journal of Clinical Medicine,2024-03-18,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
eucalyptus_globulus_leaf_oil,DOI:10.1071/bt99044,,10.1071/bt99044,Leaf morphological and anatomical characteristics of heteroblastic Eucalyptus globulus ssp. globulus (Myrtaceae),Australian Journal of Botany,2001-05-01,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cyanocobalamin,PMID:18092842,18092842,10.2165/00128071-200809010-00004,Generalized pruritus: a prospective study concerning etiology.,American journal of clinical dermatology,2008,Journal Article,pubmed,3,human_topical_clinical,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cyanocobalamin,PMID:28557781,28557781,,Management of Psoriasis with a XemaTop Topical Compounded Formula: A Case Report.,International journal of pharmaceutical compounding,2017,Case Reports; Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cyanocobalamin,PMID:27030438,27030438,10.17116/oftalma2016132168-75,[Cyanocobalamin-containing lubricant for topical therapy of LASIK-associated dry eye].,Vestnik oftalmologii,2016,English Abstract; Journal Article,crossref|pubmed,4,human_topical_observational_or_use_test,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dicaprylyl_ether,DOI:10.32947/ajps.v24i2.1062,,10.32947/ajps.v24i2.1062,Effects Of Topical Petroleum Ether and Ethyl Acetate Fractions from Grape Seed Extract on Imiquimod-Induced Psoriasis Like Skin Inflammation in Mice,Al Mustansiriyah Journal of Pharmaceutical Sciences,2024-04-08,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dicaprylyl_ether,DOI:10.32598/pbr.10.2.1295.1,,10.32598/pbr.10.2.1295.1,Effect of Topical Petroleum Ether and Ethyl Acetate Fractions From Euphorbia milii on Imiquimod-induced Psoriasis-like Skin Inflammation in Mice,Pharmaceutical and Biomedical Research,2024-03-01,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dicaprylyl_ether,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_60_hydrogenated_castor_oil,DOI:10.1080/109158197227189,,10.1080/109158197227189,"Final Report on the Safety Assessment of Peg-30,-33,-35,-36, ANd-40 Castor Oil and Peg-30 and-40 Hydrogenated Castor Oil",International Journal of Toxicology,1997-05,journal-article,crossref,6,animal,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_60_hydrogenated_castor_oil,DOI:10.1556/1326.2023.01116,,10.1556/1326.2023.01116,Determination of stearic acid and 12-hydroxyoctadecanoic acid in PEG-60 hydrogenated castor oil by HPLC-ELSD after alkaline hydrolysis,Acta Chromatographica,2024-05-13,journal-article,crossref,8,review_or_reference,title_exact,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_60_hydrogenated_castor_oil,DOI:10.25077/jfu.14.6.595-605.2025,,10.25077/jfu.14.6.595-605.2025,Nanoemulsi Campuran Minyak Flower Musk dan Minyak Atsiri Lili Menggunakan Surfaktan PEG 40 Hydrogenated Castor Oil dan Uji Stabilitas Ukurannya,Jurnal Fisika Unand,2025-11-24,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_polyacryloyldimethyl_taurate,DOI:10.20944/preprints202501.0431.v1,,10.20944/preprints202501.0431.v1,"Skin Antiaging and Skin Health Benefits of Probiotics Intake Combined with Topical Ectoin and Sodium Hyaluronate: A Randomized, Double-Blind, Placebo-Controlled Trial",,2025-01-06,posted-content,crossref,2,human_topical_rct,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_polyacryloyldimethyl_taurate,DOI:10.25251/skin.6.4.8,,10.25251/skin.6.4.8,Calcinosis Cutis: Case Report Of Topical Sodium Thiosulfate (STS) Treatment In The Context Of Dermatomyositis,SKIN The Journal of Cutaneous Medicine,2022-07-07,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_polyacryloyldimethyl_taurate,DOI:10.1159/000211032,,10.1159/000211032,Topical and Systemic Absorption of Sodium Pyrithione following Topical Application to the Nails of the Rhesus Monkey,Skin Pharmacology,2009-03-31,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_dna,DOI:10.20944/preprints202501.0431.v1,,10.20944/preprints202501.0431.v1,"Skin Antiaging and Skin Health Benefits of Probiotics Intake Combined with Topical Ectoin and Sodium Hyaluronate: A Randomized, Double-Blind, Placebo-Controlled Trial",,2025-01-06,posted-content,crossref,2,human_topical_rct,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_dna,DOI:10.3390/cosmetics12020034,,10.3390/cosmetics12020034,"Skin Antiaging and Skin Health Benefits of Probiotic Intake Combined with Topical Ectoin and Sodium Hyaluronate: A Randomized, Double-Blind, Placebo-Controlled Trial",Cosmetics,2025-02-22,journal-article,crossref,2,human_topical_rct,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sodium_dna,DOI:10.25251/skin.6.4.8,,10.25251/skin.6.4.8,Calcinosis Cutis: Case Report Of Topical Sodium Thiosulfate (STS) Treatment In The Context Of Dermatomyositis,SKIN The Journal of Cutaneous Medicine,2022-07-07,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pullulan,DOI:10.20944/preprints202311.0115.v1,,10.20944/preprints202311.0115.v1,Exploring the Efficacy of AHA-BHA Infused Nanofiber Skin Masks as a Topical Treatment for Acne Vulgaris,,2023-11-02,Preprint,europe_pmc,7,in_vitro,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"Biocompatibility assays using mesenchymal stem cells (MSCs) and human skin fibroblasts (HSFs) revealed that the pullulan-collagen nanocomposite promoted higher cell viability compared to pure Collagen, suggesting its potential as a supportive matrix for cell growth and tissue regeneration. || The successful encapsulation of hydroxy acids within pullulan-collagen nanofibers, in conjunction with their favourable chemical composition, hydrophilicity, and biocompatibility, positions them as promising candidates for delivering active ingredients and enhancing skin health.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pullulan,PMID:37533730,37533730,10.1016/j.mtbio.2023.100733,Switchable adhesive films of pullulan loaded with a deep eutectic solvent-curcumin formulation for the photodynamic treatment of drug-resistant skin infections.,Materials today. Bio,2023-07-14,Journal Article,pubmed,5,ex_vivo_or_artificial_skin,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pullulan,PMID:38750860,38750860,10.1016/j.ijbiomac.2024.132367,Exosomes-carried curcumin based on polysaccharide hydrogel promote flap survival.,International journal of biological macromolecules,2024-05-13,Journal Article,pubmed,7,in_vitro,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
algin,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
algin,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
algin,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
zea_mays_corn_starch,DOI:10.31274/cc-20250502-77,,10.31274/cc-20250502-77,"Comparison of Corn (Zea mays L.) Silage Hybrids for In Vitro Starch, Starch Digestibility and Tonnage.",,2024-08-01,report,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
zea_mays_corn_starch,DOI:10.1002/star.201000106,,10.1002/star.201000106,Combinatorial effects of mechanical activation and chemical stimulation on the microwave assisted acetylation of corn ( Zea mays ) starch,Starch - Stärke,2011-02,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
zea_mays_corn_starch,DOI:10.22146/aij.v11i1.96046,,10.22146/aij.v11i1.96046,The Quality Analysis of Vermicelli From Corn (Zea mays L) and Potato (Solanum tuberosum L) Starch,Agroindustrial Journal,2024-07-15,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
microcrystalline_cellulose,PMID:27456597,27456597,10.2500/ajra.2016.30.4314,A clinical trial of a microcrystalline cellulose topical nasal spray on the acute response to allergen challenge.,American journal of rhinology & allergy,2016-Jul,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
microcrystalline_cellulose,PMID:39256119,39256119,10.1016/j.ijbiomac.2024.135038,"Blood-responsive mussel-inspired hydrogels for hemostasis, antibacterial action, and wound healing.",International journal of biological macromolecules,2024-09-10,Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
