source,ingredient_id,name_ko,name_en,product_count,source_id,pmid,pmcid,doi,title,journal,publication_date,publication_types,authors,abstract,source_url,search_query,review_status,runtime_score_change,pipeline_version
openalex,dimethicone,디메치콘,Dimethicone,16684,W2179825915,12054019,,10.1645/0022-3395(2002)088[0399:dbcpio]2.0.co;2,DIMETHICONE BARRIER CREAM PREVENTS INFECTION OF HUMAN SKIN BY SCHISTOSOME CERCARIAE: EVIDENCE FROM FRANZ CELL STUDIES,Journal of Parasitology,2002-04-01,article,Rebecca J. Ingram; Anna Bartlett; Marc B. Brown; C Marriott; P. J. Whitfield,"One approach to the prevention of schistosomiasis is the use of topical formulations to inhibit cercarial penetration of skin. A number of formulations containing either cercaricidal ingredients or components designed to inhibit penetration have been studied, but with variable results. Such studies have rarely considered the persistence of inhibitory effects through time, and to date, there have been no systematic investigations of barrier formulations. The aim of this study was to use Franz cells to investigate the effect of such barrier creams on the penetration of S. mansoni cercariae into human skin. The results show that a single application of a barrier cream based on dimethicone offers a high level of protection against penetration that is sustained for at least 48 hr.",https://openalex.org/W2179825915,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W2296429471,28166390,,10.1002/14651858.cd012119.pub2,Emollients and moisturisers for eczema,Cochrane Database of Systematic Reviews,2017-02-06,review,Esther J van Zuuren; Zbys Fedorowicz; Robin Christensen; A.P.M. Lavrijsen; B.W.M. Arents,"BACKGROUND: Eczema is a chronic skin disease characterised by dry skin, intense itching, inflammatory skin lesions, and a considerable impact on quality of life. Moisturisation is an integral part of treatment, but it is unclear if moisturisers are effective. OBJECTIVES: To assess the effects of moisturisers for eczema. SEARCH METHODS: We searched the following databases to December 2015: Cochrane Skin Specialised Register, CENTRAL, MEDLINE, Embase, LILACS, the GREAT database. We searched five trials registers and checked references of included and excluded studies for further relevant trials. SELECTION CRITERIA: Randomised controlled trials in people with eczema. DATA COLLECTION AND ANALYSIS: We used standard Cochrane methodological procedures. MAIN RESULTS: We included 77 studies (6603 participants, mean age: 18.6 years, mean duration: 6.7 weeks). We assessed 36 studies as at a high risk of bias, 34 at unclear risk, and seven at low risk. Twenty-four studies assessed our primary outcome 'participant-assessed disease severity', 13 assessed 'satisfaction', and 41 assessed 'adverse events'. Secondary outcomes included investigator-assessed disease severity (addressed in 65 studies), skin barrier function (29), flare prevention (16), quality of life (10), and corticosteroid use (eight). Adverse events reporting was limited (smarting, stinging, pruritus, erythema, folliculitis).Six studies evaluated moisturiser versus no moisturiser. 'Participant-assessed disease severity' and 'satisfaction' were not assessed. Moisturiser use yielded lower SCORAD than no moisturiser (three studies, 276 participants, mean difference (MD) -2.42, 95% confidence interval (CI) -4.55 to -0.28), but the minimal important difference (MID) (8.7) was unmet. There were fewer flares with moisturisers (two studies, 87 participants, RR 0.40, 95% CI 0.23 to 0.70), time to flare was prolonged (median: 180 versus 30 days), and less topical corticosteroids were needed (two studies, 222 participants, MD -9.30 g, 95% CI -15.3 to -3.27). There was no statistically significant difference in adverse events (one study, 173 participants, risk ratio (RR) 15.34, 95% CI 0.90 to 261.64). Evidence for these outcomes was low quality.With Atopiclair (three studies), 174/232 participants experienced improvement in participant-assessed disease severity versus 27/158 allocated to vehicle (RR 4.51, 95% CI 2.19 to 9.29). Atopiclair decreased itching (four studies, 396 participants, MD -2.65, 95% CI -4.21 to -1.09) and achieved more frequent satisfaction (two studies, 248 participants, RR 2.14, 95% CI 1.58 to 2.89), fewer flares (three studies, 397 participants, RR 0.18, 95% CI 0.11 to 0.31), and lower EASI (four studies, 426 participants, MD -4.0, 95% CI -5.42 to -2.57), but MID (6.6) was unmet. The number of participants reporting adverse events was not statistically different (four studies, 430 participants, RR 1.03, 95% CI 0.79 to 1.33). Evidence for these outcomes was moderate quality.Participants reported skin improvement more frequently with urea-containing cream than placebo (one study, 129 participants, RR 1.28, 95% CI 1.06 to 1.53; low-quality evidence), with equal satisfaction between the two groups (one study, 38 participants, low-quality evidence). Urea-containing cream improved dryness (investigator-assessed) more frequently (one study, 128 participants, RR 1.40, 95% CI 1.14 to 1.71; moderate-quality evidence) with fewer flares (one study, 44 participants, RR 0.47, 95% CI 0.24 to 0.92; low-quality evidence), but more participants in this group reported adverse events (one study, 129 participants, RR 1.65, 95% CI 1.16 to 2.34; moderate-quality evidence).Three studies assessed glycerol-containing moisturiser versus vehicle or placebo. More participants in the glycerol group noticed skin improvement (one study, 134 participants, RR 1.22, 95% CI 1.01 to 1.48; moderate-quality evidence), and this group saw improved investigator-assessed SCORAD (one study, 249 participants, MD -2.20, 95% CI -3.44 to -0.96; high-quality evidence), but MID was unmet. Participant satisfaction was not addressed. The number of participants reporting adverse events was not statistically significant (two studies, 385 participants, RR 0.90, 95% CI 0.68 to 1.19; moderate-quality evidence).Four studies investigated oat-containing moisturisers versus no treatment or vehicle. No significant differences between groups were reported for participant-assessed disease severity (one study, 50 participants, RR 1.11, 95% CI 0.84 to 1.46; low-quality evidence), satisfaction (one study, 50 participants, RR 1.06, 95% CI 0.74 to 1.52; very low-quality evidence), and investigator-assessed disease severity (three studies, 272 participants, standardised mean difference (SMD) -0.23, 95% CI -0.66 to 0.21; low-quality evidence). In the oat group, there were fewer flares (one study, 43 participants, RR 0.31, 95% CI 0.12 to 0.7; low-quality evidence) and less topical corticosteroids needed (two studies, 222 participants, MD -9.30g, 95% CI 15.3 to -3.27; low-quality evidence), but more adverse events were reported (one study, 173 participants; Peto odds ratio (OR) 7.26, 95% CI 1.76 to 29.92; low-quality evidence).All moisturisers above were compared to placebo, vehicle, or no moisturiser. Participants considered moisturisers more effective in reducing eczema (five studies, 572 participants, RR 2.46, 95% CI 1.16 to 5.23; low-quality evidence) and itch (seven studies, 749 participants, SMD -1.10, 95% CI -1.83 to -0.38) than control. Participants in both treatment arms reported comparable satisfaction (three studies, 296 participants, RR 1.35, 95% CI 0.77 to 2.26; low-quality evidence). Moisturisers led to lower investigator-assessed disease severity (12 studies, 1281 participants, SMD -1.04, 95% CI -1.57 to -0.51; high-quality evidence) and fewer flares (six studies, 607 participants, RR 0.33, 95% CI 0.17 to 0.62; moderate-quality evidence), but there was no difference in adverse events (10 studies, 1275 participants, RR 1.03, 95% CI 0.82 to 1.30; moderate-quality evidence).Topical active treatment combined with moisturiser was more effective than active treatment alone in reducing investigator-assessed disease severity (three studies, 192 participants, SMD -0.87, 95% CI -1.17 to -0.57; moderate-quality evidence) and flares (one study, 105 participants, RR 0.43, 95% CI 0.20 to 0.93), and was preferred by participants (both low-quality evidence). There was no statistically significant difference in number of adverse events (one study, 125 participants, RR 0.39, 95% CI 0.13 to 1.19; very low-quality evidence). Participant-assessed disease severity was not addressed. AUTHORS' CONCLUSIONS: Most moisturisers showed some beneficial effects, producing better results when used with active treatment, prolonging time to flare, and reducing the number of flares and amount of topical corticosteroids needed to achieve similar reductions in eczema severity. We did not find reliable evidence that one moisturiser is better than another.",https://openalex.org/W2296429471,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W2337345648,27086034,,10.1007/s00403-016-1645-8,Functional testing of topical skin formulations using an optimised ex vivo skin organ culture model,Archives of Dermatological Research,2016-04-16,article,Gary P Sidgwick; D.D. McGeorge; Ardeshir Bayat,"A number of equivalent-skin models are available for investigation of the ex vivo effect of topical application of drugs and cosmaceuticals onto skin, however many have their drawbacks. With the March 2013 ban on animal models for cosmetic testing of products or ingredients for sale in the EU, their utility for testing toxicity and effect on skin becomes more relevant. The aim of this study was to demonstrate proof of principle that altered expression of key gene and protein markers could be quantified in an optimised whole tissue biopsy culture model. Topical formulations containing green tea catechins (GTC) were investigated in a skin biopsy culture model (n = 11). Punch biopsies were harvested at 3, 7 and 10 days, and analysed using qRT-PCR, histology and HPLC to determine gene and protein expression, and transdermal delivery of compounds of interest. Reduced gene expression of α-SMA, fibronectin, mast cell tryptase, mast cell chymase, TGF-β1, CTGF and PAI-1 was observed after 7 and 10 days compared with treated controls (p < 0.05). Histological analysis indicated a reduction in mast cell tryptase and chymase positive cell numbers in treated biopsies compared with untreated controls at day 7 and day 10 (p < 0.05). Determination of transdermal uptake indicated that GTCs were detected in the biopsies. This model could be adapted to study a range of different topical formulations in both normal and diseased skin, negating the requirement for animal models in this context, prior to study in a clinical trial environment.",https://openalex.org/W2337345648,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W2994325544,31816168,,10.1002/jbm.b.34517,One‐component waterborne in vivo cross‐linkable polysiloxane coatings for artificial skin,Journal of Biomedical Materials Research Part B Applied Biomaterials,2019-12-09,article,Ping Li; Zhang Ailing; Shuxue Zhou,"Polysiloxane-based artificial skins are able to emulate the mechanical and barrier performance of human skin. However, they are usually fabricated in vitro, restricting their diverse applications on human body. Herein, we presented one-component waterborne cross-linkable polysiloxane coatings prepared from emulsified vinyl dimethicone, emulsified hydrogen dimethicone, and Karstedt catalyst capsules that were first synthesized by solvent evaporation method. The coating had good storage stability and meanwhile could form an elastic film quickly through merging of silicone oil droplets and subsequent hydrosilylation reaction. It was found that the mass ratio of vinyl dimethicone emulsion/hydrogen dimethicone emulsion (V/H), and the dosage of Karstedt catalyst capsules (K/(V + H)) were critical to the curing time, morphology, and mechanical properties of the coatings. With appropriate values of V/H and K/(V + H), the polysiloxane film had the mechanical performance comparable to that from solvent-based one. The coating could be topically applied to human skin in vivo and in situ turned into an elastic, invisible thin film with good water resistance. In contrast to those reported polysiloxane materials, the one-component waterborne polysiloxane coating was nontoxic and convenient for in vivo application on human body, making it be a promising candidate as artificial skin in the fields of cosmetics, medical treatment, and E-skin.",https://openalex.org/W2994325544,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W2997669810,31886889,,10.1111/php.13208,Materials Science Challenges in Skin UV Protection: A Review,Photochemistry and Photobiology,2019-12-30,review,Orielia Pria Egambaram; Sreejarani Kesavan Pillai; Suprakas Sinha Ray,"Abstract UV radiation is one of the critical environmental stress factors for human skin, which can trigger various problems such as pruritus, burning, erythema, premature skin aging and skin cancer. Hence, UV protection has become an indispensable daily routine and the use of topical sunscreen products is rapidly increasing. However, there are emerging concerns over the efficiency and safety of existing chemical and physical UV filters used in consumer products. Furthermore, there is no universally approved method for assessing sun protection efficiency regardless of the immediate end user need to develop safer sunscreen products that afford broad‐spectrum photoprotection. It is evident that the current organic and inorganic UV filters have significant unfavorable impacts on human, environmental, and marine safety. Therefore, effective alternative UV filters should be established. This article comprehensively reviews the properties, safety, health and ecological concerns of various UV filters including TiO 2 and ZnO nanoparticles as well as the limitations of the testing protocols and guidelines provided by major regulatory bodies. The photoreactivity of UV filters used in sunscreen remains a major challenge, and it is crucial to develop new sunscreen ingredients, which not only protect the consumer, but also the environment.",https://openalex.org/W2997669810,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W3144028946,33797611,,10.1007/s00436-021-07113-y,Effectiveness and tolerability of a squalane and dimethicone-based treatment for head lice,Parasitology Research,2021-04-02,article,Leticia Martínez de Murguía-Fernández; Gemma Puig Algora; Marta Bajona Roig; Gabriela Bacchini Jeanneret,"Head lice (Pediculus humanus capitis) are worldwide obligate human ectoparasites, with high implications in pediatrics. In Europe, first-line topical neurotoxic insecticidal therapeutic strategies are being replaced by topical physically acting agents as the first-choice treatment. Safety of the active ingredients and high efficacy in a one-time single-dose treatment with a brief treatment application time are key issues for consumer use and effective compliance. The aim of this study was to assess the in vitro efficacy of a newly developed squalane and dimethicone-based pediculicidal formula, against motile head lice and eggs after 2 and 5 min immersion in the product, as well as its skin tolerance and acceptability under dermatological and pediatric expert control in children with atopic skin. The results indicate that at both time points, 100% mortality rate of head lice crawling stages and late-stage eggs was achieved. The formula was well tolerated and suitable for children with atopic skin from 12 months of age. Showing high in vitro efficacy and good skin acceptability, this solution is presented as a new safe alternative therapy for treatment of head lice infestations.",https://openalex.org/W3144028946,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W4223481820,35411509,,10.1007/s11095-022-03245-7,Application of Confocal Raman Microscopy for the Characterization of Topical Semisolid Formulations and their Penetration into Human Skin Ex Vivo,Pharmaceutical Research,2022-04-11,article,Nathalie Jung; Sarika Namjoshi; Yousuf Mohammed; Jeffrey E. Grice; Heather A. E. Benson; Sam G. Raney; Michael S. Roberts; Maike Windbergs,"PURPOSE: The quality testing and approval procedure for most pharmaceutical products is a streamlined process with standardized procedures for the determination of critical quality attributes. However, the evaluation of semisolid dosage forms for topical drug delivery remains a challenging task. The work presented here highlights confocal Raman microscopy (CRM) as a valuable tool for the characterization of such products. METHODS: CRM, a laser-based method, combining chemically-selective analysis and high resolution imaging, is used for the evaluation of different commercially available topical acyclovir creams. RESULTS: We show that CRM enables the spatially resolved analysis of microstructural features of semisolid products and provides insights into drug distribution and polymorphic state as well as the composition and arrangement of excipients. Further, we explore how CRM can be used to monitor phase separation and to study skin penetration and the interaction with fresh and cryopreserved excised human skin tissue. CONCLUSION: This study presents a comprehensive overview and illustration of how CRM can facilitate several types of key analyses of semisolid topical formulations and of their interaction with their biological target site, illustrating that CRM is a useful tool for research, development as well as for quality testing in the pharmaceutical industry.",https://openalex.org/W4223481820,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W4381149249,37375394,,10.3390/molecules28124839,"Skin Pigmentation Types, Causes and Treatment—A Review",Molecules,2023-06-18,review,Amin Mahmood Thawabteh; Alaa Jibreen; Donia Karaman; Alà Thawabteh; Rafik Karaman,"Human skin pigmentation and melanin synthesis are incredibly variable, and are impacted by genetics, UV exposure, and some drugs. Patients' physical appearance, psychological health, and social functioning are all impacted by a sizable number of skin conditions that cause pigmentary abnormalities. Hyperpigmentation, where pigment appears to overflow, and hypopigmentation, where pigment is reduced, are the two major classifications of skin pigmentation. Albinism, melasma, vitiligo, Addison's disease, and post-inflammatory hyperpigmentation, which can be brought on by eczema, acne vulgaris, and drug interactions, are the most common skin pigmentation disorders in clinical practice. Anti-inflammatory medications, antioxidants, and medications that inhibit tyrosinase, which prevents the production of melanin, are all possible treatments for pigmentation problems. Skin pigmentation can be treated orally and topically with medications, herbal remedies, and cosmetic products, but a doctor should always be consulted before beginning any new medicine or treatment plan. This review article explores the numerous types of pigmentation problems, their causes, and treatments, as well as the 25 plants, 4 marine species, and 17 topical and oral medications now on the market that have been clinically tested to treat skin diseases.",https://openalex.org/W4381149249,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dimethicone,디메치콘,Dimethicone,16684,W582523977,26091570,,10.1016/j.ejps.2015.06.013,Topical therapies for skin cancer and actinic keratosis,European Journal of Pharmaceutical Sciences,2015-06-16,review,Tasnuva Haque; Khondaker Miraz Rahman; David E. Thurston; Jonathan Hadgraft; Majella E. Lane,,https://openalex.org/W582523977,"""Dimethicone"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W1964843466,21805180,,10.1007/s00403-011-1166-4,Liposomal systems as drug delivery vehicles for dermal and transdermal applications,Archives of Dermatological Research,2011-07-29,review,Maria Bernadete Riemma Pierre; Irina dos Santos Miranda Costa,"Enhancement strategies are necessary to improve the dermal/transdermal bioavailability of drugs applied to the skin due to its amazing barrier, the stratum corneum. Strategies to overcome this barrier, thus improving drug release to the skin include the use of penetration enhancers, specific delivery systems, supersaturated solutions and physical methods (iontophoresis, electroporation and ultrasound). Delivery of active agents to the skin by liposomal carriers has improved topical therapy in the field of dermatology. The interest in these carriers is based on their potential to enclose various types of biological materials and to deliver them to diverse cell types. Particularly, in recent years liposomes have been shown to be a promising drug-delivery system to the skin. Their use may produce several-fold higher drug concentrations in the epidermis and dermis and lower systemic concentrations when compared to conventional dosage forms. On the other hand, special characteristic vesicles like ethosomes, transfersomes and niosomes may be potential transdermal delivery systems for ionic molecules and polypeptides.",https://openalex.org/W1964843466,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2010272722,26137233,,10.3892/br.2015.435,"Topical application of a cleanser containing extracts of Diospyros kaki folium, Polygonum cuspidatum and Castanea crenata var. dulcis reduces skin oil content and pore size in human skin",Biomedical Reports,2015-02-25,article,Bo Mi Lee; Sungkwan An; SOO-YEON KIM; Hyun Joo Han; Yu-Jin Jeong; KYOUNG-ROK LEE; Nam Kyung Roh; Kyu Joong Ahn; In‐Sook An; Hwa Jun,"The effects of skin pores on skin topographic features can be reduced by decreasing excessive production and accumulation of sebum and elimination of comedones. Therefore, a cosmetic cleanser that regulates sebum homeostasis is required. In the present study, the effects of a cosmetic cleanser that contained Diospyros kaki folium, Polygonum cuspidatum and Castanea crenata var. dulcis (DPC) was examined on the removal of sebum and on skin pore size. Healthy volunteers (n=23) aged 20‑50 years were asked to apply the test materials to the face. Skin oil content, pore size, pore number and extracted sebum surface area were measured using various measurement methods. All the measurements were performed at pre‑ and post‑application of the test materials. When the cosmetic cleanser containing DPC was applied to the skin, the oil content decreased by 77.3%, from 6.19 to 1.40. The number of skin pores decreased by 24.83%, from 125.39 to 94.23. Skin pore size decreased from 0.07 to 0.02 µm3 (71.43% decrease). The amount of extracted sebum increased by 335% when the DPC cleanser was used. Compared to the control cleanser, skin oil content was significantly decreased when the cleanser that contained DPC was used. The cleanser containing DPC also decreased pore size and number. Finally, the DPC cleanser easily removed solidified sebum from the skin.",https://openalex.org/W2010272722,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2142724853,7903363,,10.1111/j.2042-7158.1993.tb05683.x,"Further Evaluation of a New Penetration Enhancer, HPE-101",Journal of Pharmacy and Pharmacology,1993-09-01,article,Tadanori Yano; Naruhito Higo; Kazuya Fukuda; Masayoshi Tsuji; Kanji Noda; Masaki Otagiri,"The penetration enhancer, 1-[2-(decylthio)ethyl]azacyclopentan-2-one (HPE-101), significantly enhanced the excretion of topically applied [14C]indomethacin when dissolved in dipropylene glycol, triethylene glycol, diethylene glycol, 1,3-butylene glycol, trimethylene glycol, glycerin, water, silicone or triethanolamine, but not when dissolved in ethanol, isopropyl alcohol, oleyl alcohol, olive oil, peppermint oil, isopropyl myristate or hexylene glycol. HPE-101 significantly enhanced the excrection of [14C]indomethacin, [14C]nicotinic acid, [14C]5-fluorouracil, [3H]oestradiol and [3H]triamcinolone acetonide, but not that of [3H]testosterone. HPE-101 also significantly enhanced the excretion of [14C]indomethacin applied to intact skin of rabbit, guinea-pig and rat, and to tape-stripped skin of guinea-pig, but did not enhance the excretion of [14C]indomethacin applied to tape-stripped skin of rat or rabbit.",https://openalex.org/W2142724853,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2164039308,19146606,,10.1111/j.1473-2165.2008.00408.x,"Protective effects of a topical antioxidant mixture containing vitamin C, ferulic acid, and phloretin against ultraviolet‐induced photodamage in human skin",Journal of Cosmetic Dermatology,2008-11-06,article,Christian Oresajo; Thomas Stephens; Peter Hino; Robert M. Law; Margarita Yatskayer; Peter Foltis; Sreekumar Pillai; Sheldon R. Pinnell,"BACKGROUND: Ultraviolet (UV) irradiation of the skin leads to acute inflammatory reactions, such as erythema, sunburn, and chronic reactions, including premature skin aging and skin cancer. AIM: In this study, the effects of a topical antioxidant mixture consisting of vitamin C, ferulic acid, and phloretin on attenuating the harmful effects of UV irradiation on normal healthy volunteers were studied using biomarkers of skin damage. SUBJECTS/METHODS: Ten subjects (age, 18-60 years; Fitzpatrick skin types II and III) were randomized and treated with antioxidant product or vehicle control on the lower back for four consecutive days. On day 3, the minimal erythema dose (MED) was determined for each subject at a different site on the back. On day 4, the two test sites received solar-simulated UV irradiation 1-5x MED at 1x MED intervals. On day 5, digital images were taken, and 4-mm punch biopsies were collected from the two 5x MED test sites and a control site from each subject for morphology and immunohistochemical studies. RESULTS: UV irradiation significantly increased the erythema of human skin in a linear manner from 1x to 5x MED. As early as 24 h after exposure to 5x MEDs of UV irradiation, there were significant increases in sunburn cell formation, thymine dimer formation, matrix metalloproteinase-9 expression, and p53 protein expression. All these changes were attenuated by the antioxidant composition. UV irradiation also suppressed the amount of CD1a-expressing Langerhans cells, indicating immunosuppressive effects of a single 5x MED dose of UV irradiation. Pretreatment of skin with the antioxidant composition blocked this effect. CONCLUSION: This study confirms the protective role of a unique mixture of antioxidants containing vitamin C, ferulic acid, and phloretin on human skin from the harmful effects of UV irradiation. Phloretin, in addition to being a potent antioxidant, may stabilize and increase the skin availability of topically applied vitamin C and ferulic acid. We propose that antioxidant mixture will complement and synergize with sunscreens in providing photoprotection for human skin.",https://openalex.org/W2164039308,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2277363655,,,10.15230/scsk.2015.41.3.201,Development of Lecithin Organogel to Improve Solubility of Genistein,Journal of the Society of Cosmetic Scientists of Korea,2015-09-30,article,Su Jin Lee; Jung A Kim; Nae Gyu Kang; Sun Gyoo Park; Cheon Koo Lee,"오가노겔은 반고형상이며 3차원의 네트워크 구조로 이루어진 친유성 용매로 이루어져 있다. 본 연구에서는 유상과 수상에서 모두 난용성 특징을 가진 제니스테인을 포함하는 레시틴 오가노겔을 개발하였다. 이 시스템은 안정할 뿐만 아니라 경피 흡수 실험에서도 높은 흡수율을 보였다. 본 오가노겔 제형에 적합한 원료들을 선별한 결과, 수화된 레시틴, 해바라기유, dipropylene glycol (DPG), polyethylene glycol (PEG)이 이 시스템에서 주로 사용되었다. 레시틴 오가노겔의 제조에 적합한 원료의 함량은 phase ternary diagram 작성을 통하여 결정하였다. 제조된 레시틴 오가노겔을 organoleptic characteristics, stability, pH, rheology, phase transition temperatures, microscopic analysis, skin penetration 실험을 통해 평가하였다. 본 연구 결과를 통해 본 논문에서 제시하는 레시틴 오가노겔 제형은 안정한 상태에서 난용성 물질을 높은 농도로 피부에 효과적으로 전달할 수 있는 제형으로 활용될 수 있을 것이라 생각된다. Organogels are semi-solid systems that consist of an apolar solvent as the liquid phase within a three-dimensional networked structure. In this study, we developed a stable and skin penetration-enhanced Lecithin Organogel (LO) containing genistein, which is one of the poorly soluble active ingredients in both polar and apolar phase. After screening of various components (type of gelators, organic and aqueous phase), hydrogenated lecithin (HL), sunflower oil (SO), dipropylene glycol (DPG), and polyethylene glycol (PEG) were mainly used in this formulation. Phase ternary diagram was employed for optimization of the composition in the LO. The formulated LO were evaluated for its organoleptic characteristics, stability, pH, rheology, phase transition temperatures, microscopic analysis and skin penetration. The optimized stable LO system can be utilized as an effective and stable cosmetic formulation that can carry poorly soluble active ingredients at high concentration for topical dermal delivery.",https://openalex.org/W2277363655,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2473720322,27340371,,10.1186/s12950-016-0127-2,A human and animal model-based approach to investigating the anti-inflammatory profile and potential of the 5-HT2B receptor antagonist AM1030,Journal of Inflammation,2016-06-22,article,Niklas Palmqvist; M Siller; Cecilia Klint; Anders Sjödin,"BACKGROUND: Atopic dermatitis (AD) is a chronic inflammatory skin disease characterized by highly pruritic eczematous lesions that are commonly treated with topical corticosteroids and calcineurin inhibitors. Side-effects and safety concerns associated with these agents restrict their use, and new, safe treatment options are therefore needed. Recent reports suggest that serotonin, i.e. 5-hydroxytryptamine (5-HT) and the 5-HT2 receptor family may contribute to inflammation and pruritus in the skin. The objective of this particular study was to investigate the 5HT2B receptor antagonist AM1030 with respect to its anti-inflammatory profile and potential. METHODS: AM1030 was tested in a set of distinct human and rodent in vitro and in vivo models, differing with respect to e.g. T cell involvement, triggering stimulus, main read-outs and route of drug administration. The in vitro systems used were staphylococcal enterotoxin A (SEA)-stimulated human peripheral blood mononuclear cells, lipopolysaccharide (LPS)-stimulated human primary monocytes, LPS-stimulated human THP-1 monocytes and LPS-stimulated mouse primary macrophages. The in vivo systems used were LPS- and SEA-induced cytokine production in the mouse, antigen-induced arthritis in the rat, glucose-6-phosphate isomerase-induced arthritis in the mouse and delayed-type hypersensitivity reaction in the mouse. In addition, different cell populations were analyzed with respect to their expression of the 5-HT2B receptor at the mRNA level. RESULTS: AM1030 significantly reduced both T cell-dependent and T cell-independent inflammatory responses, in vivo and in vitro. Due to the low or absent expression of the 5-HT2B receptor on T cell populations, the influence of AM1030 in T cell-dependent systems is suggested to be mediated via an indirect effect involving antigen-presenting cell types, such as monocytes and macrophages. CONCLUSION: Based on the wide range of model systems used in this study, differing e.g. with respect to species, T cell involvement, triggering stimuli, route of drug administration and read-outs, our results suggest a broad anti-inflammatory effect of AM1030 and identify the 5-HT2B receptor as a promising future target for anti-inflammatory intervention, e.g. in AD.",https://openalex.org/W2473720322,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2601669084,28373034,,10.1016/j.ejps.2017.03.043,Topical delivery of anthramycin I. Influence of neat solvents,European Journal of Pharmaceutical Sciences,2017-03-31,article,Tasnuva Haque; Khondaker Miraz Rahman; David E. Thurston; Jonathan Hadgraft; Majella E. Lane,,https://openalex.org/W2601669084,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
openalex,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,6761,W2801557638,29746912,,10.1016/j.ejps.2018.05.002,Topical delivery of anthramycin II. Influence of binary and ternary solvent systems,European Journal of Pharmaceutical Sciences,2018-05-07,article,Tasnuva Haque; Khondaker Miraz Rahman; David E. Thurston; Jonathan Hadgraft; Majella E. Lane,,https://openalex.org/W2801557638,"""Dipropylene Glycol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
